material info.,result_material.json,,,result_material.json,,,result_material.json,,
path,C:/Users/JH/PycharmProjects/PythonProject/.venv/lg_project/250512/example_results/result_material.json,,,C:/Users/JH/PycharmProjects/PythonProject/.venv/lg_project/250512/example_results/result_material.json,,,C:/Users/JH/PycharmProjects/PythonProject/.venv/lg_project/250512/example_results/result_material.json,,
date,2025-05-13,,,2025-05-13,,,2025-05-13,,
graph name,Calculate1,,,Calculate2,,,Calculate3,,

Frequency [Hz],Transmission Loss [dB],Absorption Coefficient,Frequency [Hz],Transmission Loss [dB],Absorption Coefficient,Frequency [Hz],Transmission Loss [dB],Absorption Coefficient
107.84662566171781,8.595012138185547,0.17782448623038494,107.84662566171781,7.541310963365898,0.2241860394272005,107.84662566171781,5.519388881026025,0.34593616433660346
107.94602172050965,8.602017981415601,0.17765013482079983,107.94602172050965,7.548054351336209,0.22397622030151965,107.94602172050965,5.525375220155295,0.34564743994707203
108.04550938695684,8.609025693818825,0.17747610651235557,108.04550938695684,7.554800091297501,0.22376677149817814,108.04550938695684,5.531364994283775,0.3453591122754712
108.14508874548869,8.616035272973354,0.177302401059923,108.14508874548869,7.5615481807082965,0.22355769288622107,108.14508874548869,5.537358201285954,0.34507118162999106
108.24475988061268,8.623046716459207,0.177129018217977,108.24475988061268,7.568298617028299,0.22334898433390216,108.24475988061268,5.543354839034489,0.344783648317306
108.34452287691401,8.630060021858275,0.17695595774060158,108.34452287691401,7.57505139771855,0.22314064570871872,108.34452287691401,5.549354905400216,0.34449651264258574
108.44437781905589,8.637075186754338,0.176783219381489,108.44437781905589,7.5818065202412654,0.22293267687738338,108.44437781905589,5.555358398252114,0.34420977490948257
108.54432479177963,8.64409220873305,0.17661080289394626,108.54432479177963,7.58856398205999,0.22272507770584926,108.54432479177963,5.561365315457384,0.34392343542013926
108.64436387990432,8.651111085381926,0.17643870803089534,108.64436387990432,7.595323780639559,0.22251784805932617,108.64436387990432,5.567375654881436,0.3436374944752122
108.74449516832757,8.658131814290435,0.17626693454487796,108.74449516832757,7.602085913446091,0.22231098780225356,108.74449516832757,5.573389414387898,0.34335195237383276
108.84471874202514,8.665154393049889,0.1760954821880546,108.84471874202514,7.6088503779469825,0.22210449679830624,108.84471874202514,5.579406591838673,0.3430668094136414
108.94503468605103,8.672178819253546,0.17592435071221624,108.94503468605103,7.615617171610979,0.22189837491042907,108.94503468605103,5.5854271850939154,0.3427820658907811
109.04544308553784,8.67920509049655,0.17575353986877407,109.04544308553784,7.622386291908123,0.22169262200080353,109.04544308553784,5.591451192012044,0.3424977220998905
109.14594402569621,8.686233204375952,0.1755830494087749,109.14594402569621,7.6291577363098115,0.22148723793088776,109.14594402569621,5.597478610449777,0.3422137783341135
109.24653759181572,8.693263158490748,0.17541287908289793,109.24653759181572,7.635931502288739,0.22128222256137486,109.24653759181572,5.603509438262158,0.341930234885102
109.34722386926441,8.700294950441842,0.17524302864145724,109.34722386926441,7.642707587318992,0.22107757575223863,109.34722386926441,5.609543673302564,0.34164709204302
109.448002943489,8.707328577832076,0.17507349783440596,109.448002943489,7.649485988876017,0.2208732973627231,109.448002943489,5.615581313422707,0.3413643500965321
109.54887490001506,8.714364038266208,0.17490428641133848,109.54887490001506,7.656266704436581,0.22066938725132867,109.54887490001506,5.621622356472651,0.3410820093328145
109.6498398244467,8.721401329350956,0.1747353941214973,109.6498398244467,7.663049731478849,0.2204658452758378,109.6498398244467,5.627666800300838,0.34080007003756674
109.7508978024672,8.728440448694961,0.17456682071376628,109.7508978024672,7.669835067482385,0.22026267129330868,109.7508978024672,5.633714642754105,0.3405185324949902
109.85204891983871,8.735481393908843,0.1743985659366868,109.85204891983871,7.6766227099280995,0.22005986516007703,109.85204891983871,5.639765881677753,0.3402373969878211
109.95329326240247,8.742524162605152,0.17423062953844548,109.95329326240247,7.68341265629838,0.2198574267317719,109.95329326240247,5.645820514915418,0.33995666379729594
110.05463091607888,8.749568752398403,0.1740630112668915,110.05463091607888,7.690204904077007,0.21965535586331808,110.05463091607888,5.65187854030925,0.3396763332031857
110.15606196686726,8.756615160905067,0.17389571086953048,110.15606196686726,7.696999450749104,0.21945365240890247,110.15606196686726,5.657939955699792,0.3393964054837705
110.25758650084646,8.763663385743605,0.17372872809352957,110.25758650084646,7.703796293801277,0.21925231622202468,110.25758650084646,5.664004758926131,0.3391168809158708
110.35920460417461,8.770713424534419,0.17356206268572005,110.35920460417461,7.710595430721613,0.21905134715549157,110.35920460417461,5.670072947825809,0.338837759774825
110.4609163630892,8.77776527489991,0.1733957143926006,110.4609163630892,7.717396858999535,0.2188507450613879,110.4609163630892,5.676144520234898,0.3385590423345123
110.56272186390733,8.784818934464482,0.17322968296034058,110.56272186390733,7.724200576126076,0.21865050979113754,110.56272186390733,5.682219473987956,0.33828072886732086
110.66462119302534,8.791874400854473,0.1730639681347832,110.66462119302534,7.731006579593557,0.21845064119542756,110.66462119302534,5.688297806918117,0.3380028196441982
110.76661443691951,8.798931671698242,0.17289856966144335,110.76661443691951,7.737814866895923,0.21825113912431104,110.76661443691951,5.694379516857069,0.3377253149346051
110.8687016821457,8.805990744626165,0.17273348728551985,110.8687016821457,7.744625435528462,0.21805200342710251,110.8687016821457,5.700464601635051,0.3374482150065562
110.97088301533955,8.813051617270588,0.17256872075188978,110.97088301533955,7.751438282988082,0.21785323395247813,110.97088301533955,5.7065530590809015,0.3371715201265899
111.07315852321668,8.820114287265884,0.1724042698051128,111.07315852321668,7.7582534067731395,0.21765483054841805,111.07315852321668,5.712644887022065,0.33689523055979786
111.17552829257227,8.827178752248418,0.17224013418943984,111.17552829257227,7.7650708043834005,0.21745679306221422,111.17552829257227,5.718740083284607,0.33661934656981074
111.27799241028183,8.834245009856572,0.17207631364880693,111.27799241028183,7.7718904733203225,0.21725912134052372,111.27799241028183,5.724838645693241,0.33634386841881003
111.38055096330085,8.841313057730774,0.17191280792684738,111.38055096330085,7.778712411086771,0.21706181522930812,111.38055096330085,5.730940572071369,0.33606879636753073
111.48320403866494,8.848382893513447,0.17174961676688294,111.48320403866494,7.785536615187172,0.21686487457387416,111.48320403866494,5.737045860240936,0.3357941306752257
111.58595172349006,8.855454514849077,0.17158673991194284,111.58595172349006,7.792363083127505,0.21666829921887598,111.58595172349006,5.743154508022755,0.33551987159974495
111.68879410497208,8.86252791938412,0.1714241771047461,111.68879410497208,7.799191812415266,0.21647208900829207,111.68879410497208,5.7492665132361935,0.33524601939746246
111.7917312703876,8.869603104767146,0.1712619280877249,111.7917312703876,7.806022800559525,0.21627624378545995,111.7917312703876,5.75538187369941,0.33497257432332084
111.89476330709356,8.876680068648719,0.17109999260301123,111.89476330709356,7.812856045070942,0.2160807633930727,111.89476330709356,5.761500587229261,0.33469953663081375
111.9978903025274,8.883758808681469,0.17093837039245052,111.9978903025274,7.819691543461738,0.21588564767316587,111.9978903025274,5.767622651641422,0.3344269065720107
112.10111234420724,8.890839322520074,0.17077706119759573,112.10111234420724,7.826529293245698,0.21569089646713513,112.10111234420724,5.773748064750258,0.3341546843975238
112.20442951973153,8.897921607821267,0.17061606475971902,112.20442951973153,7.83336929193823,0.21549650961574474,112.20442951973153,5.77987682436896,0.3338828703565483
112.30784191677982,8.905005662243841,0.17045538081980705,112.30784191677982,7.840211537056306,0.2153024869591077,112.30784191677982,5.786008928309501,0.33361146469683933
112.41134962311232,8.912091483448659,0.17029500911856588,112.41134962311232,7.84705602611854,0.21510882833671607,112.41134962311232,5.792144374382745,0.33334046766474057
112.51495272657014,8.919179069098643,0.17013494939642604,112.51495272657014,7.853902756645157,0.21491553358743054,112.51495272657014,5.798283160398196,0.3330698795051129
112.61865131507548,8.926268416858814,0.16997520139354272,112.61865131507548,7.860751726157989,0.2147226025494805,112.61865131507548,5.8044252841645125,0.33279970046148
112.7224454766312,8.933359524396234,0.16981576484980077,112.7224454766312,7.867602932180539,0.21453003506048507,112.7224454766312,5.81057074348892,0.33252993077586346
112.8263352993216,8.940452389380075,0.16965663950481147,112.8263352993216,7.874456372237897,0.21433783095743086,112.8263352993216,5.8167195361777075,0.332260570688912
112.93032087131209,8.947547009481589,0.16949782509792655,112.93032087131209,7.881312043856834,0.2141459900766891,112.93032087131209,5.822871660035977,0.3319916204398238
113.03440228084932,8.95464338237412,0.16933932136822905,113.03440228084932,7.888169944565785,0.21395451225402784,113.03440228084932,5.829027112867785,0.33172308026640107
113.13857961626138,8.96174150573311,0.1691811280545421,113.13857961626138,7.895030071894876,0.21376339732461336,113.13857961626138,5.835185892476138,0.33145495040504547
113.24285296595743,8.9688413772361,0.16902324489543186,113.24285296595743,7.901892423375852,0.21357264512298613,113.24285296595743,5.841347996662904,0.33118723109070725
113.34722241842843,8.975942994562718,0.16886567162920796,113.34722241842843,7.90875699654216,0.2133822554830943,113.34722241842843,5.847513423229041,0.33091992255697755
113.45168806224683,8.983046355394722,0.16870840799392772,113.45168806224683,7.915623788928964,0.21319222823829576,113.45168806224683,5.853682169974348,0.33065302503599403
113.55624998606667,8.99015145741598,0.16855145372739666,113.55624998606667,7.922492798073098,0.21300256322133582,113.55624998606667,5.859854234697726,0.33038653875852253
113.66090827862385,8.997258298312476,0.1683948085671756,113.66090827862385,7.929364021513145,0.21281326026439062,113.66090827862385,5.866029615197058,0.33012046395392247
113.76566302873567,9.004366875772305,0.16823847225057864,113.76566302873567,7.936237456789322,0.2126243191990218,113.76566302873567,5.872208309269223,0.32985480085014374
113.87051432530164,9.011477187485694,0.16808244451467902,113.87051432530164,7.943113101443674,0.2124357398562351,113.87051432530164,5.878390314710201,0.32958954967375753
113.9754622573031,9.01858923114501,0.1679267250963088,113.9754622573031,7.949990953019917,0.2122475220664356,113.9754622573031,5.88457562931494,0.3293247106499092
114.08050691380343,9.025703004444738,0.16777131373206355,114.08050691380343,7.956871009063495,0.21205966565945011,114.08050691380343,5.890764250877586,0.3290602840023975
114.18564838394813,9.03281850508151,0.16761621015830752,114.18564838394813,7.963753267121633,0.21187217046453666,114.18564838394813,5.8969561771912975,0.3287962699535969
114.2908867569646,9.039935730754081,0.16746141411116944,114.2908867569646,7.970637724743312,0.21168503631038504,114.2908867569646,5.903151406048341,0.32853266872451004
114.39622212216277,9.047054679163388,0.16730692532655278,114.39622212216277,7.9775243794792585,0.2114982630251122,114.39622212216277,5.909349935240156,0.32826948053475546
114.50165456893475,9.054175348012484,0.1671527435401322,114.50165456893475,7.984413228881988,0.21131185043627565,114.50165456893475,5.915551762557278,0.32800670560256895
114.60718418675512,9.061297735006605,0.16699886848736034,114.60718418675512,7.991304270505763,0.2111257983708582,114.60718418675512,5.921756885789408,0.32774434414480424
114.71281106518094,9.06842183785312,0.1668452999034684,114.71281106518094,7.998197501906713,0.21094010665531737,114.71281106518094,5.927965302725448,0.3274823963769452
114.81853529385154,9.07554765426157,0.1666920375234704,114.81853529385154,8.005092920642667,0.21075477511551421,114.81853529385154,5.934177011153467,0.32722086251310234
114.92435696248916,9.082675181943653,0.16653908108216253,114.92435696248916,8.011990524273301,0.21056980357678645,114.92435696248916,5.940392008860717,0.3269597427660048
115.03027616089865,9.089804418613262,0.16638643031412992,115.03027616089865,8.018890310360081,0.21038519186390914,115.03027616089865,5.946610293633729,0.3266990373470352
115.1362929789676,9.096935361986445,0.16623408495374625,115.1362929789676,8.025792276466378,0.21020093980113985,115.1362929789676,5.952831863258225,0.32643874646618387
115.24240750666661,9.104068009781429,0.16608204473517885,115.24240750666661,8.032696420157299,0.21001704721216508,115.24240750666661,5.9590567155192105,0.3261788703320977
115.34861983404878,9.111202359718625,0.16593030939238818,115.34861983404878,8.039602738999779,0.2098335139201466,115.34861983404878,5.965284848200946,0.3259194091520613
115.45493005125061,9.118338409520634,0.16577887865913277,115.45493005125061,8.046511230562682,0.20965033974772773,115.45493005125061,5.971516259086948,0.32566036313198765
115.56133824849155,9.125476156912237,0.16562775226897286,115.56133824849155,8.053421892416644,0.20946752451698913,115.56133824849155,5.977750945960086,0.32540173247644666
115.66784451607418,9.132615599620426,0.16547692995526786,115.66784451607418,8.06033472213418,0.2092850680495012,115.66784451607418,5.9839889066025185,0.3251435173886553
115.77444894438443,9.139756735374382,0.16532641145118587,115.77444894438443,8.0672497172897,0.20910297016631907,115.77444894438443,5.990230138795768,0.3248857180704793
115.8811516238912,9.146899561905471,0.16517619648970094,115.8811516238912,8.074166875459438,0.2089212306879641,115.8811516238912,5.996474640320687,0.32462833472244657
115.98795264514709,9.154044076947287,0.16502628480359915,115.98795264514709,8.081086194221568,0.20873984943445234,115.98795264514709,6.00272240895746,0.32437136754371865
116.09485209878808,9.16119027823562,0.16487667612547596,116.09485209878808,8.088007671156083,0.20855882622526534,116.09485209878808,6.008973442485701,0.32411481673212905
116.20185007553364,9.16833816350849,0.16472737018774652,116.20185007553364,8.09493130384497,0.2083781608794092,116.20185007553364,6.0152277386844215,0.3238586824841826
116.3089466661869,9.175487730506106,0.16457836672264348,116.3089466661869,8.101857089872022,0.20819785321535256,116.3089466661869,6.021485295332033,0.3236029649950344
116.41614196163475,9.182638976970939,0.1644296654622156,116.41614196163475,8.108785026823025,0.20801790305107137,116.41614196163475,6.027746110206377,0.3233476644585035
116.52343605284752,9.18979190064762,0.16428126613834282,116.52343605284752,8.115715112285594,0.20783831020403842,116.52343605284752,6.034010181084709,0.32309278106708395
116.63082903087971,9.196946499283067,0.16413316848272363,116.63082903087971,8.122647343849334,0.2076590744912269,116.63082903087971,6.040277505743832,0.3228383150119565
116.73832098686965,9.204102770626408,0.16398537222688825,116.73832098686965,8.129581719105786,0.2074801957291348,116.73832098686965,6.046548081959947,0.3225842664829538
116.84591201203968,9.211260712429011,0.16383787710219844,116.84591201203968,8.13651823564843,0.2073016737337453,116.84591201203968,6.05282190750878,0.32233063566859865
116.95360219769627,9.21842032244448,0.16369068283984733,116.95360219769627,8.14345689107269,0.2071235083205799,116.95360219769627,6.059098980165559,0.32207742275608464
117.06139163522973,9.22558159842864,0.16354378917086454,117.06139163522973,8.150397682975886,0.2069456993046378,117.06139163522973,6.065379297705038,0.32182462793130173
117.16928041611497,9.232744538139597,0.16339719582611822,117.16928041611497,8.157340608957425,0.20676824650048753,117.16928041611497,6.071662857901529,0.3215722513788204
117.27726863191106,9.239909139337696,0.16325090253631958,117.27726863191106,8.16428566661861,0.20659114972219128,117.27726863191106,6.077949658528901,0.32132029328190603
117.38535637426145,9.247075399785533,0.16310490903202124,117.38535637426145,8.171232853562717,0.2064144087833376,117.38535637426145,6.084239697360561,0.321068753822501
117.4935437348942,9.254243317247962,0.16295921504362032,117.4935437348942,8.178182167395034,0.2062380234970479,117.4935437348942,6.090532972169567,0.3208176331812589
117.60183080562153,9.261412889492076,0.1628138203013676,117.60183080562153,8.185133605722857,0.20606199367599132,117.60183080562153,6.096829480728495,0.32056693153751925
117.71021767834065,9.268584114287266,0.16266872453535886,117.71021767834065,8.192087166155414,0.20588631913234245,117.71021767834065,6.1031292208096275,0.32031664906933266
